"","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","contextSample","responseSample"
"6466","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_4_20","1",21,20,"ST","oNonQ","other","other","No","Online","Yes","ST 20","other 20"
"5872","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_3_9","1",22,9,"ST","whNonQ","wh","other","No","Online","No","ST 9","wh 9"
"6331","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_3_18","1",23,18,"IN","whNonQ","wh","other","No","Online","No","IN 18","wh 18"
"5899","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_10","2",24,10,"IN",NA,"wh","other","Yes","Online","No","IN 10","wh 10"
"6196","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_4_15","1",25,15,"ST","oNonQ","other","other","No","Online","Yes","ST 15","other 15"
"5845","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_4_9","2",26,9,"IN","oNonQ","other","other","Yes","Online","No","IN 9","other 9"
"5629","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_5","2",27,5,"IN","None","none","none","Yes","Online","Yes","IN 5","none 5"
"6736","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_4_25","1",28,25,"ST","oNonQ","other","other","No","Online","Yes","ST 25","other 25"
"5467","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_2_2","2",29,2,"IN","oQ","other","Q","Yes","Online","No","IN 2","other 2"
"6007","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_2_12","2",30,12,"IN","oQ","other","Q","Yes","Online","Yes","IN 12","other 12"
"5521","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_3_3","2",31,3,"IN","whNonQ","wh","other","Yes","Online","Yes","IN 3","wh 3"
"6115","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_4_14","2",32,14,"IN","oNonQ","other","other","Yes","Online","Yes","IN 14","other 14"
"6628","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_2_23","1",33,23,"ST","oQ","other","Q","No","Online","Yes","ST 23","other 23"
"6358","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_2_18","1",34,18,"ST","oQ","other","Q","No","Online","No","ST 18","other 18"
"5980","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_11","1",35,11,"ST",NA,"wh","other","No","Online","No","ST 11","wh 11"
"5413","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_1_1","2",36,1,"IN","whQ","wh","Q","Yes","Online","No","IN 1","wh 1"
"5494","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_1_2","1",37,2,"ST","whQ","wh","Q","No","Online","Yes","ST 2","wh 2"
"5440","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_1","1",38,1,"ST","whQ","wh","Q","No","Online","No","ST 1","wh 1"
"5656","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_4_5","1",39,5,"ST","oNonQ","other","other","No","Online","No","ST 5","other 5"
"6061","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_3_13","2",40,13,"IN","whNonQ","wh","other","Yes","Online","No","IN 13","wh 13"
"6142","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_3_14","1",41,14,"ST","whNonQ","wh","other","No","Online","Yes","ST 14","wh 14"
"6223","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_1_16","2",42,16,"IN","whQ","wh","Q","Yes","Online","No","IN 16","wh 16"
"5710","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_6","1",43,6,"ST",NA,"wh","other","No","Online","Yes","ST 6","wh 6"
"6277","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_2_17","2",44,17,"IN","oQ","other","Q","Yes","Online","No","IN 17","other 17"
"6304","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_1_17","1",45,17,"ST","whQ","wh","Q","No","Online","Yes","ST 17","wh 17"
"6169","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_15","2",46,15,"IN",NA,"wh","other","Yes","Online","No","IN 15","wh 15"
"6682","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_3_24","1",47,24,"ST","whNonQ","wh","other","No","Online","Yes","ST 24","wh 24"
"6412","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_3_19","1",48,19,"ST","whNonQ","wh","other","No","Online","No","ST 19","wh 19"
"5953","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","IN_1_11","2",49,11,"IN","whQ","wh","Q","Yes","Online","No","IN 11","wh 11"
"5548","R_3McEQ51uQWzLKoS","Default Response Set","Anonymous","","","0","2016-07-02 09:39:28","2016-07-02 09:55:34","1","1","1","","Canadian","68","M","1","","","","","None","1","","2.064","2.064","2.88","1","1","2.064","2.064","2.882","1","1","0","0","4.007","0","1","2","","1","O2","ST_2_3","1",50,3,"ST","oQ","other","Q","No","Online","Yes","ST 3","other 3"
"4840","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_3_15","2",1,15,"ST","whNonQ","wh","other","Yes","Online","No","ST 15","wh 15"
"5353","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_4_25","1",2,25,"IN","oNonQ","other","other","No","Online","Yes","IN 25","other 25"
"4192","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_1_3","1",3,3,"ST","whQ","wh","Q","No","Online","No","ST 3","wh 3"
"4597","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_11","1",4,11,"IN",NA,"wh","other","No","Online","No","IN 11","wh 11"
"4786","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_2_14","2",5,14,"ST","oQ","other","Q","Yes","Online","No","ST 14","other 14"
"5272","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_1_23","2",6,23,"ST","whQ","wh","Q","Yes","Online","Yes","ST 23","wh 23"
"5326","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_2_24","1",7,24,"ST","oQ","other","Q","No","Online","Yes","ST 24","other 24"
"4867","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_16","1",8,16,"IN",NA,"wh","other","No","Online","No","IN 16","wh 16"
"4300","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_3_5","1",9,5,"ST","whNonQ","wh","other","No","Online","No","ST 5","wh 5"
"5137","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_21","2",10,21,"IN",NA,"wh","other","Yes","Online","No","IN 21","wh 21"
"4894","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_4_16","1",11,16,"ST","oNonQ","other","other","No","Online","Yes","ST 16","other 16"
"4084","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_4_1","1",12,1,"ST","oNonQ","other","other","No","Online","No","ST 1","other 1"
"4327","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_6","2",13,6,"IN",NA,"wh","other","Yes","Online","No","IN 6","wh 6"
"5299","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_3_24","1",14,24,"IN","whNonQ","wh","other","No","Online","Yes","IN 24","wh 24"
"4165","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_2_3","1",15,3,"IN","oQ","other","Q","No","Online","No","IN 3","other 3"
"4489","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_3_9","1",16,9,"IN","whNonQ","wh","other","No","Online","No","IN 9","wh 9"
"5380","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_3_25","2",17,25,"ST","whNonQ","wh","other","Yes","Online","No","ST 25","wh 25"
"4543","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_4_10","1",18,10,"IN","oNonQ","other","other","No","Online","Yes","IN 10","other 10"
"5164","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","ST_4_21","2",19,21,"ST","oNonQ","other","other","Yes","Online","No","ST 21","other 21"
"5245","R_YRee6Vnx8q5C5Vf","Default Response Set","Anonymous","","","0","2016-06-29 16:15:54","2016-06-29 16:27:41","1","1","1","","british","25","F","1","","","","","","1","","48.014","48.014","48.909","1","1","48.014","48.014","48.909","1","1","3.9","15.437","29.399","2","1","1","","1","O3","IN_2_23","1",20,23,"IN","oQ","other","Q","No","Online","Yes","IN 23","other 23"
